"fingerType","maternalSmoking"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
"defect","non-smoker"
